year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
1980,28.9,12.350952,5.2723465,0.109583355,19.897083,3.2307696,7.4178715,0.0,46.7,26343.53,12910.047,0.0,40383.582,22.4817,3.6912446,14.186668,29.113749,3.1439557,6.0974717,0.0,47.500004,37944.773,10869.748,1043.3823,46800.0,27.346136,1.689232,23.21583,31.280418,2.703261,5.0982537,0.0,32.600002,39769.95,9068.529,29.79069,46800.0,14.815971,5.180382,2.2824998,24.386667,2.2652173,8.650535,0.0,71.100006,27753.238,12009.326,0.0,38917.156
1981,25.5,11.126204,4.916155,-0.7508335,19.388748,2.0366666,5.644714,0.0,33.1,31046.646,8674.301,49.720013,39988.453,23.980145,3.530468,15.630417,31.3075,1.6296704,3.3391116,0.0,16.0,40468.63,8163.398,0.0,46800.0,26.114836,2.4254186,18.865835,31.751245,3.197826,5.519794,0.0,28.199999,37438.305,10048.034,1222.7832,46800.0,15.164792,5.6723275,-0.38208342,25.651253,2.1891305,5.596417,0.0,29.4,27292.88,12570.905,0.0,39089.832
1982,30.9,13.980186,5.3938203,-2.7654169,22.8575,2.1433334,5.038393,0.0,25.4,26952.992,12344.904,0.0,39742.293,22.624716,3.8387163,11.497085,29.711664,3.3186812,5.642456,0.0,31.4,36886.27,10936.674,1699.6844,46800.0,25.3089,1.9049678,19.036667,28.709581,5.2000003,6.731801,0.0,41.800003,34864.76,10154.167,2129.48,46800.0,17.308813,4.729113,6.1575,26.086664,2.2271738,6.5417194,0.0,47.400005,27071.715,11254.353,0.0,39104.465
1983,24,11.488496,3.9241297,3.1762497,21.103334,5.6266665,10.886666,0.0,53.799995,24774.822,13878.302,0.0,40379.62,21.416224,4.0018134,10.524168,27.209581,3.8065937,10.323951,0.0,59.4,37071.223,12216.675,0.0,46800.0,26.141787,2.8059282,18.374168,30.07,3.1304348,4.2808223,0.0,27.900002,38289.45,6846.023,0.0,46800.0,15.796789,6.3364873,-5.5049996,25.463747,2.027174,4.9273868,0.0,36.5,26069.666,12546.483,0.0,39122.305
1984,25.7,12.308762,4.85736,1.4783334,21.436666,3.5010986,9.00166,0.0,55.900005,27888.498,13125.776,0.0,41035.695,22.42387,3.8235962,13.178333,28.884584,3.398901,7.0469456,0.0,39.5,39111.95,10779.446,0.0,46800.0,25.486193,2.1470597,19.092918,30.084585,3.2521741,6.44436,0.0,47.6,36278.625,10912.331,0.0,46800.0,17.480328,5.062484,2.9429166,24.826248,1.3478261,4.3390503,0.0,34.500004,30352.25,8710.68,1328.6804,39137.906
1985,28.8,12.653127,6.3516855,-7.3195834,21.874168,2.2377777,5.6581564,0.0,30.900002,29813.064,10984.492,0.0,40559.625,23.437126,3.7510614,14.249167,31.013748,2.6296701,6.0318503,0.0,42.299995,38863.3,10672.335,0.0,46800.0,25.280375,1.7643925,20.06375,28.680422,4.953261,6.693846,0.0,35.300003,36911.297,9572.988,0.0,46800.0,17.340834,6.832441,-1.3820834,25.184584,2.354348,5.1414375,0.0,38.300003,26472.13,11390.368,0.0,38736.453
1986,25.8,13.0233345,4.914098,-2.8862505,22.097084,3.2488887,7.6453886,0.0,45.3,29682.25,11422.209,0.0,41210.74,23.52822,3.4738073,14.761668,28.53875,1.8307692,3.4452124,0.0,19.5,42013.164,5634.72,19179.379,46800.0,26.67822,1.9851547,20.384583,31.649168,4.075,6.280803,0.0,27.499998,37359.35,9614.982,0.0,46800.0,17.883137,5.237098,8.232499,27.959581,3.4369566,6.119752,0.0,26.300001,23594.736,13396.663,0.0,39102.508
1987,25.2,12.1844,4.0200076,2.8241663,21.484583,6.146667,11.723301,0.0,67.20001,23531.13,15102.472,0.0,40079.69,22.326775,4.71315,7.0908337,28.678331,2.2626374,4.017646,0.0,19.000002,39292.348,8570.307,2568.5496,46800.0,26.685535,1.9663717,22.480417,30.813751,4.1184783,5.7153916,0.0,24.700003,37517.023,9835.112,2165.7104,46800.0,16.054852,4.191563,5.359583,22.297081,0.92391294,2.9750748,0.0,20.2,28571.354,10734.161,0.0,39197.785
1988,29,11.265833,5.134808,2.22625,20.290834,3.554945,8.454312,0.0,45.5,26395.385,14698.445,0.0,40842.46,22.467619,3.5098083,12.165833,30.063757,2.3208792,5.1002073,0.0,27.2,39984.242,9586.946,1427.9949,46800.0,26.256435,1.7478844,21.5075,29.565832,4.4076085,6.639314,0.0,31.7,36094.17,11165.663,0.0,46800.0,15.887301,4.7980514,2.7970836,24.367914,1.2630434,4.0133214,0.0,26.6,29627.793,9963.616,0.0,38928.36
1989,30.5,15.320486,4.8943744,1.5491666,21.88875,1.688889,5.0586767,0.0,25.8,27848.143,12289.898,0.0,40293.86,22.784721,4.0727935,10.188751,28.728334,3.2758245,5.5331397,0.0,21.800003,37956.645,11785.823,12.412262,46800.0,25.879442,2.019311,18.349165,30.422083,3.9858696,4.706077,0.0,25.400002,35209.336,12505.925,0.0,46800.0,14.446541,7.1362076,-5.2695837,25.8075,2.305435,6.02583,0.0,36.999996,28103.596,11150.372,0.0,39001.28
1990,16.4,15.914656,3.7657216,5.955417,23.540834,2.2511113,5.7032466,0.0,35.7,29054.508,11107.31,0.0,40270.664,23.672081,3.932599,12.720001,30.784584,1.4934067,3.2593732,0.0,21.000004,41042.17,7242.481,2938.6519,46800.0,27.247967,1.8193085,21.332502,31.50125,2.6869564,4.193171,0.0,20.4,39112.953,9101.252,0.0,46800.0,17.873533,4.925717,6.5033336,26.684584,1.2521739,3.57339,0.0,19.4,29019.002,9771.701,1490.7069,39101.22
1991,28.3,14.259538,4.4024744,0.48666656,22.430414,4.8033333,10.707337,0.0,56.699997,25838.875,13295.125,0.0,40722.215,23.546375,2.719463,15.767915,28.082499,4.20989,5.5505967,0.0,28.400003,36790.395,9289.48,2375.9062,46800.0,26.048443,1.8086817,19.884584,28.680414,3.9206524,4.670848,0.0,20.5,37223.63,8626.215,0.0,46800.0,16.450867,5.1311045,6.661667,23.651247,0.92391306,2.7146072,0.0,15.400001,27496.215,11214.029,0.0,38367.04
1992,26.9,12.962103,4.005908,2.4199998,19.780416,4.2483516,8.484291,0.0,44.600002,25046.285,13401.868,0.0,40005.906,21.674028,4.020823,11.305417,27.278334,3.2681322,5.8725514,0.0,34.6,38645.016,9932.001,1237.6924,46800.0,26.012938,1.8090314,21.65125,29.565834,4.302174,5.3395677,0.0,32.199997,36046.535,11037.298,0.0,46800.0,16.111326,4.683952,7.222084,23.422083,2.130435,8.460312,0.0,74.0,25584.088,10797.674,0.0,38246.973
1993,30.6,13.236922,4.025401,1.8116666,20.299166,3.3466668,6.8445697,0.0,39.199997,24752.658,13631.6,0.0,40658.586,22.349167,4.2206903,11.703334,29.851252,2.0989013,4.385038,0.0,21.0,39789.69,9058.333,4653.314,46800.0,27.200232,1.9501994,19.436666,30.353334,3.027174,4.15851,0.0,23.8,40523.113,5393.0273,22713.445,46800.0,15.467193,5.653091,4.2574997,24.261667,3.0315216,8.273842,0.0,56.399998,25665.645,12346.184,0.0,39223.477
