year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
1980,False,-2.1085377,6.273239,-18.806501,9.191415,2.2351649,4.2872,0.0,22.2,20562.85,13628.944,0.0,40883.617,15.011151,5.820101,3.2518332,26.531,3.4681315,6.617769,0.0,37.4,35746.387,14108.142,0.0,49795.547,22.652987,3.5306087,11.360166,28.916414,4.0119567,6.7071857,0.0,26.500002,38553.906,10172.77,1376.8303,49518.438,4.7088304,6.956818,-12.2960825,19.2185,1.6858696,3.7519102,0.0,17.3,22201.148,12995.095,0.0,39153.875
1981,38.9,-1.0494629,7.4430532,-18.7815,16.006,1.5111111,4.1515517,0.0,22.800001,24736.941,13024.051,0.0,41757.168,16.198536,5.147127,4.6705832,26.812248,5.593406,9.435098,0.0,43.699993,32661.197,16246.069,0.0,49747.68,20.581339,3.4063325,11.1185,27.099752,4.1619573,7.754217,0.0,35.700005,36140.95,11863.251,1173.4337,49490.727,4.8046184,7.5517235,-18.619001,19.920584,1.9413044,4.206096,0.0,22.600002,21858.363,12536.934,0.0,38872.99
1982,False,-3.0672638,8.479575,-27.254417,13.789332,3.9255555,7.9523096,0.0,53.000004,21836.123,14051.919,0.0,41802.957,15.181892,6.9277697,-6.4815,23.170584,3.4967034,6.9924636,0.0,43.200005,36425.14,12570.032,164.91302,49655.74,20.781069,3.4400816,11.3935,26.56642,2.4141307,4.9729953,0.0,24.600004,38382.453,10804.385,4365.6567,49547.805,8.112364,7.3703976,-8.414834,21.328917,3.7336957,6.9666595,0.0,30.800003,19193.836,13455.287,0.0,39238.676
1983,False,1.6748425,5.4283066,-8.76275,17.51225,1.0511112,2.790886,0.0,14.000003,22779.805,12828.239,0.0,41088.664,14.499956,6.34092,-1.0210832,25.914331,3.9626374,7.220198,0.0,40.500008,33821.457,14995.182,0.0,49620.47,23.605616,4.539261,8.7435,30.170586,1.6554346,3.7552707,0.0,24.7,41091.55,8027.5693,12587.357,49560.89,4.6097817,10.23373,-24.923166,22.428917,4.0391307,7.784797,0.0,40.6,19022.088,13756.824,0.0,39277.46
1984,42.1,-2.2178557,7.0669904,-23.75442,11.897666,2.2164836,4.440477,0.0,20.499998,21034.127,13404.39,0.0,39466.2,15.348855,6.7265515,3.1914167,27.072668,2.6604395,4.4366875,0.0,18.3,34699.83,15591.612,16.001472,49748.89,20.848007,3.9155514,8.556001,29.010168,2.9402175,4.6313806,0.0,21.000002,36371.676,12712.773,0.0,49487.883,7.8543925,7.3337574,-10.812751,19.295586,3.2956524,6.033458,0.0,27.699999,19534.922,12100.842,0.0,38987.598
1985,48.2,-1.9835835,8.817665,-27.844002,17.289333,3.2511113,6.295785,0.0,29.100002,21220.477,14448.815,0.0,41482.746,16.706528,5.1639724,-0.7940001,24.795586,2.8901098,5.873728,0.0,34.0,37908.426,13501.966,0.0,49674.617,21.156588,3.479568,11.9226675,27.253916,2.9760869,6.884788,0.0,44.200005,37282.188,11644.422,0.0,49545.047,5.67552,9.362746,-16.008583,20.220583,2.8423913,5.231272,0.0,32.1,17074.547,13241.288,0.0,39028.168
1986,False,0.5654675,7.193312,-15.1814995,18.164333,2.341111,5.3794217,0.0,26.4,22116.152,14054.758,0.0,41925.527,16.544117,5.8727736,0.8164167,25.941416,3.1714287,6.3342676,0.0,32.599995,35643.035,14873.33,0.0,49737.438,21.732834,3.2442906,13.220582,27.730997,3.1869566,6.63799,0.0,39.4,38296.24,12079.899,0.0,49589.32,5.7213306,6.8375106,-7.941917,21.726835,2.7880435,6.4351854,0.0,32.8,18179.723,13577.531,0.0,38267.266
1987,False,0.60785174,6.21262,-19.439835,12.883084,1.4933335,3.5854826,0.0,18.600002,24147.805,13338.309,0.0,40934.457,17.496569,6.5977893,-0.72108364,27.13725,2.3813186,3.9592342,0.0,15.5,40386.152,10501.45,186.85599,49711.867,22.251923,3.4696226,14.870583,28.083082,2.722826,5.3741155,0.0,36.899994,37648.637,10841.388,1848.2931,49283.508,6.219362,5.3309965,-4.285667,18.253916,2.9206524,6.0218205,0.0,39.300007,19977.404,13346.548,0.0,39270.254
1988,False,-1.2096822,7.543681,-19.931501,15.758083,1.9912086,4.0391045,0.0,18.900002,24613.893,12956.552,0.0,41682.57,16.969002,6.642875,4.4372497,30.849749,1.5659341,4.2137666,0.0,21.1,42514.785,10384.832,0.0,49759.945,23.29334,4.333749,13.441417,30.912249,2.5206523,5.5390434,0.0,33.500004,39800.406,10776.37,1014.001,49672.348,4.5494103,6.2998548,-13.496083,19.989336,3.126087,6.583644,0.0,34.699997,22296.229,12663.439,0.0,38819.78
1989,False,0.7040784,6.62633,-16.689835,18.280996,2.488889,4.8221736,0.0,23.7,23238.309,13925.205,0.0,41489.434,14.781893,6.5387397,-0.31691667,26.781,4.0758243,6.732035,0.0,30.9,36876.33,12502.41,0.0,49672.195,20.806408,3.919196,8.9539175,27.716421,3.2586958,6.12335,0.0,30.800003,36484.19,11711.209,94.93874,49564.473,3.0593965,10.696078,-26.383581,20.035166,1.7369567,4.0505795,0.0,21.800003,23897.598,12245.359,0.0,38866.117
