,year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
10,1980,13,4.152464,4.817592,-6.0124164,14.541748,2.889011,5.5164895,0.0,26.199999,23920.068,14291.64,0.0,41717.652,18.724464,4.5617757,7.827166,28.804247,2.6626372,6.430045,0.0,33.100002,39335.766,12401.094,0.0,49617.207,25.465208,2.8218389,16.039665,30.352163,1.4967391,3.4782987,0.0,20.900002,40528.004,8700.513,3639.1006,49218.96,9.258846,6.1553907,-7.060333,21.770914,2.0858693,5.7364955,0.0,36.300003,25172.057,12050.12,0.0,37457.67
11,1981,27,3.794898,5.4825897,-8.597833,16.981333,1.5588889,4.4586205,0.0,23.3,28221.639,11703.888,0.0,42141.89,18.981606,5.197884,8.718833,28.5105,2.958242,5.279038,0.0,29.300003,36877.273,12590.057,644.12384,49495.25,23.394035,3.2062857,14.87925,29.41675,3.0880435,7.1827307,0.0,40.800003,37802.977,12448.386,892.3501,49190.164,9.297365,5.62744,-2.924917,21.458418,2.2869565,5.742175,0.0,37.4,25043.123,12306.432,0.0,38416.035
12,1982,28,3.8459628,5.474023,-11.147834,14.623001,3.1455557,5.3760633,0.0,27.1,24396.396,14501.451,0.0,42033.496,18.034172,5.291993,1.9250833,26.093832,2.8857143,5.6132503,0.0,34.800007,37252.355,13568.709,0.0,49573.4,23.765888,2.800954,16.887583,29.1605,3.1163042,5.3377833,0.0,31.7,37532.48,11189.074,0.0,49377.25,11.769196,5.5848656,-1.5186667,22.36675,3.053261,7.4925523,0.0,33.6,24659.87,11895.393,0.0,38252.492
13,1983,13,6.0319357,4.1459317,-3.337417,15.087582,3.3933337,7.4701476,0.0,46.600006,24116.5,14733.263,0.0,42004.504,17.828724,5.445761,5.3334165,28.812584,3.8791208,8.555876,0.0,48.399998,37099.266,13874.756,0.0,49606.1,25.001348,3.856377,14.072999,31.156334,2.4619567,5.4090858,0.0,26.300001,40363.32,10104.155,220.13672,49207.47,10.328118,6.711088,-11.772834,23.095917,3.905435,9.271383,0.0,67.100006,23927.424,12588.758,0.0,38324.42
14,1984,30,4.5541577,4.4859633,-7.4457493,13.083416,3.9967034,8.014313,0.0,35.1,25411.873,13324.371,0.0,42160.89,18.168901,5.818714,7.181333,28.39383,4.208791,7.669458,0.0,34.199993,37594.57,14069.828,0.0,49602.934,23.378975,3.3205247,13.729251,27.814669,2.7326086,5.3976,0.0,33.399998,36412.977,11735.581,0.0,49310.336,12.294739,5.844967,-0.72075015,23.308413,1.846739,6.2212405,0.0,48.4,25690.271,10751.881,0.0,38431.02
15,1985,19.5,4.7207775,6.3680034,-16.006166,21.956331,2.5366666,5.500244,0.0,28.999998,26919.982,12800.032,0.0,41965.176,19.408255,4.586155,4.4084163,27.322998,2.3395605,5.2009377,0.0,28.1,40056.957,11213.761,0.0,49608.484,24.177414,3.1501646,15.506332,29.533415,3.0173914,7.378565,0.0,60.200005,38366.7,10991.572,0.0,49186.13,11.960409,6.8022165,-5.085334,22.55633,2.870652,6.5378613,0.0,30.2,23490.15,13635.26,0.0,38465.754
16,1986,20,5.0033937,5.5498805,-6.172834,17.90633,2.1866667,4.9933033,0.0,35.8,25950.729,14048.019,0.0,42124.336,18.992413,5.4374824,6.879249,27.875086,1.4252748,3.013178,0.0,15.299999,40676.05,11708.013,0.0,49621.023,24.08151,3.4302142,14.498001,30.268835,4.05,6.789512,0.0,26.999998,37605.4,11525.134,0.0,49316.984,11.224222,6.3280606,-0.42075005,27.32717,2.4130435,4.4971595,0.0,23.199999,22808.59,13497.084,0.0,38394.14
17,1987,19,4.31999,4.513397,-7.1061664,14.895916,3.7855556,9.607284,0.0,48.1,26735.969,12978.343,0.0,41906.52,18.664644,5.9623227,4.848,27.843832,2.4263737,5.34727,0.0,36.199997,37568.633,13935.364,0.0,49618.25,25.194986,2.9110086,18.237581,31.010498,2.6728263,5.320582,0.0,28.8,39128.16,10399.625,3585.9478,49043.117,10.2439,4.6220803,-1.2332499,18.189667,2.0108695,4.5345426,0.0,19.5,26882.092,11450.118,0.0,39047.215
18,1988,26,4.5588284,5.6963286,-6.4665833,16.652164,2.4076924,5.505174,0.0,32.4,27049.396,13379.27,0.0,42165.953,17.92355,5.5025396,7.114666,30.179247,2.732967,5.094159,0.0,23.700003,39737.04,12119.193,634.92847,49599.42,24.676529,3.579828,15.683415,30.339666,3.0858698,6.832688,0.0,50.5,38499.105,12024.543,0.0,49390.58,9.562515,5.233159,-4.2832503,20.893831,2.3141303,7.0253797,0.0,38.199997,27899.78,9907.4,0.0,38554.883
19,1989,-1,6.1243653,5.2191997,-2.537417,22.723,3.6644442,6.8165746,0.0,42.299995,21415.238,15166.403,0.0,41970.277,18.547356,5.8975334,6.0813336,28.723,4.903297,7.346223,0.0,28.7,37959.78,11887.08,0.0,49614.008,24.204134,3.2768068,13.256332,30.777163,5.198913,11.292986,0.0,63.800003,35008.65,13826.136,0.0,49398.594,8.719354,8.190595,-9.102,21.625084,3.1,7.803986,0.0,49.0,25632.715,12100.211,0.0,38465.9
